--- [START 2017-02-23 23:29:51] ----------------------------------------------------------------

** some experiment setting **
	SEED    = 202
	file    = /root/share/project/udacity/project02-basic/traffic_sign_trainer.py
	out_dir = /root/share/out/udacity/11

** some data setting **
	height, width, channel = 32, 32, 3
	num_test  = 12630
	num_valid = 3000
	num_train = 36209
	num_train (after flip)= 62187
	num_argument = 860000

** some solver setting **
	batch_size = 128
	max_run  = 9
	steps    = (0, 3, 6, 8)
	rates    = (0.1, 0.01, 0.001, 0.0001)

	keep     = 0.200000
	num_per_class = 20000

** net constuction source: **
def LeNet_4( input_shape=(1,1,1), output_shape = (1)):

    H, W, C   = input_shape
    num_class = output_shape
    input = tf.placeholder(shape=[None, H, W, C], dtype=tf.float32, name='input')


    with tf.variable_scope('block1') as scope:
        block1 = conv2d_bn_relu(input, num_kernels=64, kernel_size=(5,5), stride=[1,1,1,1], padding='SAME')
        block1 = maxpool(block1,  kernel_size=(2,2), stride=[1, 2, 2, 1], padding='SAME')

    with tf.variable_scope('block2') as scope:
        block2 = conv2d_bn_relu(block1, name='1', num_kernels=32,  kernel_size=(1,1), stride=[1,1,1,1], padding='SAME')
        block2 = conv2d_bn_relu(block2, name='2', num_kernels=32,  kernel_size=(3,3), stride=[1,1,1,1], padding='SAME')
        block2 = conv2d_bn_relu(block2, name='3', num_kernels=64,  kernel_size=(1,1), stride=[1,1,1,1], padding='SAME')
        block2 = maxpool(block2, kernel_size=(2,2), stride=[1, 2, 2, 1], padding='SAME')

    with tf.variable_scope('block3') as scope:
        block3 = conv2d_bn_relu(block2, name='1', num_kernels=64,  kernel_size=(1,1), stride=[1,1,1,1], padding='SAME')
        block3 = conv2d_bn_relu(block3, name='2', num_kernels=64,  kernel_size=(3,3), stride=[1,1,1,1], padding='SAME')
        block3 = conv2d_bn_relu(block3, name='3', num_kernels=128, kernel_size=(1,1), stride=[1,1,1,1], padding='SAME')

    with tf.variable_scope('block4') as scope:
        block4 = conv2d_bn_relu(block3, name='1', num_kernels=64,  kernel_size=(1,1), stride=[1,1,1,1], padding='SAME')
        block4 = conv2d_bn_relu(block4, name='2', num_kernels=64,  kernel_size=(3,3), stride=[1,1,1,1], padding='SAME')
        block4 = conv2d_bn_relu(block4, name='3', num_kernels=128, kernel_size=(1,1), stride=[1,1,1,1], padding='SAME')
        block4 = maxpool(block4, kernel_size=(2,2), stride=[1, 2, 2, 1], padding='SAME')

    with tf.variable_scope('block5') as scope:
        block4 = flatten(block4)
        block5 = dense_bn_relu(block4, name='1', num_hiddens=256)
        block5 = dense_bn_relu(block5, name='2', num_hiddens=256)
        block5 = dense_bn_relu(block5, name='3', num_hiddens=num_class)

    logit = block5
    return logit
-------------------------------


net summary : 
	num of conv     = 19
	all mac         = 16.7 (M)
	all param_size  = 1.9 (M)


 run  epoch   iter    rate      |  train_loss    (acc)     |  valid_loss    (acc)     |     
--------------------------------------------------------------------------------------------
 0.1    2.0   00566   0.100000  |  0.873258    (0.726562)  |  0.555464    (0.812333)  |   1.4 min  
 0.2    4.0   01132   0.100000  |  0.394482    (0.898438)  |  0.117926    (0.962000)  |   1.7 min  
 0.3    6.0   01698   0.100000  |  0.143616    (0.953125)  |  0.073254    (0.976000)  |   2.1 min  
 0.3    8.0   02264   0.100000  |  0.141050    (0.968750)  |  0.076793    (0.973333)  |   2.4 min  
 0.4   10.0   02830   0.100000  |  0.057308    (0.984375)  |  0.047959    (0.984333)  |   2.8 min  
 0.5   12.0   03396   0.100000  |  0.122119    (0.953125)  |  0.022039    (0.993667)  |   3.1 min  
 0.6   14.0   03962   0.100000  |  0.038802    (0.984375)  |  0.024685    (0.993000)  |   3.4 min  
 0.7   16.0   04528   0.100000  |  0.031758    (0.992188)  |  0.018491    (0.995000)  |   3.8 min  
 0.8   18.0   05094   0.100000  |  0.050367    (0.992188)  |  0.012617    (0.996333)  |   4.1 min  
 0.8   20.0   05660   0.100000  |  0.029836    (0.992188)  |  0.026321    (0.991667)  |   4.5 min  
 0.9   22.0   06226   0.100000  |  0.029904    (0.992188)  |  0.010794    (0.997333)  |   4.8 min  
 1.0   24.0   06792   0.100000  |  0.057817    (0.968750)  |  0.012134    (0.996667)  |   6.2 min  
 1.1   26.0   07358   0.100000  |  0.076495    (0.953125)  |  0.015384    (0.995333)  |   6.6 min  
 1.2   28.0   07924   0.100000  |  0.056770    (0.976562)  |  0.009704    (0.996333)  |   6.9 min  
 1.3   30.0   08490   0.100000  |  0.041107    (0.984375)  |  0.011802    (0.996000)  |   7.3 min  
 1.3   32.0   09056   0.100000  |  0.019519    (1.000000)  |  0.014911    (0.994667)  |   7.6 min  
 1.4   34.0   09622   0.100000  |  0.016870    (1.000000)  |  0.007276    (0.997333)  |   7.9 min  
 1.5   36.0   10188   0.100000  |  0.035650    (0.984375)  |  0.006684    (0.997667)  |   8.3 min  
 1.6   38.0   10754   0.100000  |  0.015882    (1.000000)  |  0.027530    (0.989667)  |   8.6 min  
 1.7   40.0   11320   0.100000  |  0.073723    (0.992188)  |  0.008893    (0.997000)  |   8.9 min  
 1.8   42.0   11886   0.100000  |  0.035261    (0.984375)  |  0.004342    (0.999000)  |   9.3 min  
 1.9   44.0   12452   0.100000  |  0.084741    (0.984375)  |  0.007501    (0.998000)  |   9.6 min  
 1.9   46.0   13018   0.100000  |  0.006672    (1.000000)  |  0.009885    (0.996333)  |  10.0 min  
 2.0   48.0   13584   0.100000  |  0.035162    (0.992188)  |  0.010141    (0.997667)  |  11.4 min  
 2.1   50.0   14150   0.100000  |  0.011693    (1.000000)  |  0.006410    (0.998000)  |  11.7 min  
 2.2   52.0   14716   0.100000  |  0.046713    (0.992188)  |  0.002539    (0.999333)  |  12.1 min  
